message_id,user_id,cluster_id,subcluster_id,subcluster_name,sentiment_label,age_num,city_canon,ts,text_redacted,redaction_applied
3810306c464f468b,6cbe5937faf9,2,22,Apostilles and birth records,Neutral,28.0,Soacha,2026-05-26 21:44:48.916,Que documentos necesito,False
38143038af5170cd,401aadf82e30,3,30,Visas and travel abroad,Positive,47.0,Cúcuta,2026-07-15 12:45:53.450,Gracias,False
3847b4b26fb9bc46,a362578e8741,0,0,Starting a business,Neutral,47.0,Other,2026-06-17 00:48:57.285,"Quisiera tener un empleo fijo , oh un emprendimiento ya q hecho varios cursos, cocina , panadería, tortas",False
384bd20360779584,cd5c01dd37cb,4,41,Food and shelter from organisations,Negative,62.0,Cúcuta,2026-06-23 15:03:56.741,Dónde queda los servicios Jesuita refugiados en colombia,False
38590fc883648065,e14d780d7d43,4,40,Health access and registration,Neutral,29.0,Medellín,2026-07-08 16:21:25.467,me podrías ayudar un poco más,False
3865b7a9cc177996,695a2528e0f0,5,50,Services and integration,Neutral,30.0,Medellín,2026-06-02 13:59:44.791,Hacer preguntas,False
386e4870cd57bd45,cfa7562d8642,4,40,Health access and registration,Neutral,80.0,Medellín,2026-07-24 16:36:10.692,quiero registrarme de nuevo,False
386f086e806e46a6,38fd005f0ed3,5,50,Services and integration,Positive,43.0,Medellín,2026-07-14 03:56:34.018,Gracias ✅️,False
387010207e3feb8c,0d396bbbe637,2,20,Family nationality options,Neutral,40.0,Bogotá,2026-07-25 13:30:57.237,Ok pero como hago el proceso de registro para los niños?,False
387584a98759f807,b742052b3783,2,21,Regularising status abroad,Neutral,26.0,Other,2026-04-07 17:42:54.115,Quisiera saber cómo puedo obtener un permiso para trabajar legalmente en colombia,False
388fa822046a3cd2,d40c929ddf9e,3,30,Visas and travel abroad,Neutral,24.0,Medellín,2026-05-29 14:51:29.285,[nombre] es el costo de la visa V,True
38bdf563b67f31e7,446161d80c77,1,11,Brigades and paperwork steps,Neutral,24.0,Medellín,2026-07-08 21:19:43.515,Que documento puedo sacar para estar legal en Colombia,False
38c53e6e1a2a7aa9,ef9f4e4bdb30,1,11,Brigades and paperwork steps,Neutral,28.0,Medellín,2026-05-29 01:45:18.853,Puedo sacar mi PPT actualmente?,False
38c77f9cff1b1db3,c802a23c8e42,0,0,Starting a business,Neutral,26.0,Santa Marta,2026-06-13 00:27:18.935,Ciudad santa Marta Magdalena,False
38cb3697d803011f,6650942ea6ea,4,40,Health access and registration,Neutral,39.0,Medellín,2026-03-25 14:12:21.729,Ah bueno muchas gracias trataré de ir aunq poco conozco aquí por el tiempo q llevo no sé mucha dirrección,False
38de4e600b9bd8ed,fee9696650e5,4,41,Food and shelter from organisations,Neutral,26.0,Cúcuta,2026-07-10 15:34:09.836,Cucuta norte fe Santander toledo plata,False
38df44fe8a41dd57,42a64dd883d9,4,41,Food and shelter from organisations,Neutral,27.0,Medellín,2026-07-03 21:50:29.576,[nombre] contra el hambrw,True
38e72f3cf3db8b5f,5f7ccd4c3ba5,4,41,Food and shelter from organisations,Negative,40.0,Other,2026-05-13 19:06:55.733,"Soy madre de un chico [nombre] estudiante, soy Discapacitada y la verdad no cuento con [nombre] tipo de empleo.... Quisiera saber si puedes ayudarme por favor a dónde puedo acudir para una ayuda humanitaria o un emprendimiento para así poder trabajar y costear nuestras necesidades por favor 🙏🏽",True
38f0394dbf4a8d1e,a5a1de8d5d8f,2,20,Family nationality options,Neutral,33.0,Ipiales,2026-03-26 02:33:43.980,El.menor es de Venezuela y padres uno de ecuador el viaja conmigo q soy la tía,False
38f7fbd9fa2a06d5,6d7f82ed82f8,5,50,Services and integration,Positive,30.0,Bogotá,2026-06-22 16:38:27.785,Ok gracias,False
3913ef2d462a463d,0592352552c0,2,22,Apostilles and birth records,Neutral,42.0,Medellín,2026-07-08 16:31:49.334,Con sello,False
392ae13217e2fadf,662f81114f99,4,40,Health access and registration,Neutral,69.0,Cúcuta,2026-07-03 21:05:53.640,Quisiera que me orientes,False
394ee26010ef69c5,221fa9dcfc72,4,41,Food and shelter from organisations,Neutral,28.0,Bogotá,2026-07-27 15:57:04.634,"Sólo tengo cédula venezolana, se podrá sólo con eso?",False
3957f8039320944a,b2b053c989b4,4,41,Food and shelter from organisations,Positive,26.0,Cúcuta,2026-05-15 13:15:12.666,Que ayuda le están ofreciendo a los migrantes,False
396945349e5a1da0,c157e0120f71,1,10,Biometrics and minors' documents,Neutral,51.0,Cúcuta,2026-07-14 21:44:10.597,como hago para mi cédula,False
396e541f82282a23,628e143864d2,4,40,Health access and registration,Negative,29.0,Barranquilla,2026-06-16 17:37:28.412,Mi hija tiene 7 años no tenemos casa propia y estoy sin trabajo actualmente,False
397b3e4b54884d6f,b7d2163f0f3d,4,41,Food and shelter from organisations,Neutral,46.0,Ipiales,2026-05-20 16:24:23.832,[nombre] de ayudas humanitaria en Villavicencio,True
3981daf6cebc8444,771f85a17fcb,4,41,Food and shelter from organisations,Neutral,31.0,Bogotá,2026-04-21 13:56:15.508,Empleabilidad en Bogota,False
39914a1784d4a998,1b9a5105a9db,3,31,Expiring permits and renewals,Negative,46.0,Barranquilla,2026-06-13 17:50:38.014,Estoy desempleada y estoy un proceso  de  salud,False
3995e91789aad932,6c99e1a0bd00,4,40,Health access and registration,Neutral,28.0,Bogotá,2026-06-22 16:44:44.620,Prefiero comunicarme por correo,False
39a01dde065e87e0,924d9c35fc08,4,41,Food and shelter from organisations,Neutral,40.0,Bogotá,2026-05-11 23:25:23.179,A donde me puedo dirigir si necesito ayuda humanitaria?,False
39bd29a2b6437b03,4544c32a7977,1,10,Biometrics and minors' documents,Neutral,4.0,Other,2026-06-22 18:59:45.115,Están sacando por primera vez el ppt por primera vez para migrantes venezolanos,False
39c693d1d7d62962,41662a74fa3e,4,41,Food and shelter from organisations,Neutral,36.0,Ipiales,2026-04-09 15:45:03.032,[nombre] contra el hambre,True
39c9211ba82a49aa,bef69be61162,1,11,Brigades and paperwork steps,Neutral,46.0,Cúcuta,2026-05-20 21:25:18.730,me encuentro en cucuta,False
39d75495a03e2187,92d7b0a9f8fc,2,20,Family nationality options,Negative,41.0,Medellín,2026-05-29 18:31:04.109,Si yo entre con mi pasaporte sellado el cual me dan 90 días q sucede si no salgo del país en 90 días,False
39df22b9e6eff0ba,4e549487225a,4,41,Food and shelter from organisations,Neutral,47.0,Barranquilla,2026-05-24 15:55:52.732,Q tipo de asistencia humanitaria ofrece el consejo danés?,False
39e196ad14dacd65,6091610a4330,2,22,Apostilles and birth records,Neutral,36.0,Medellín,2026-05-05 18:00:48.584,Tramitar la cédula de ciudadanía en Colombia soy venezolano con papa colombiano,False
39ec152b612cf571,970c5e6500df,2,20,Family nationality options,Neutral,36.0,Santa Marta,2026-04-09 11:47:31.460,[nombre] y trámites,True
39fea74ab0ed97de,0337f971aa05,2,22,Apostilles and birth records,Neutral,40.0,Medellín,2026-05-28 21:36:23.167,Y que documentos necesito para darle la nacionalidad venezolana a mi hija,False
3a0291c7eb0a30bc,281d2a2606cb,2,21,Regularising status abroad,Neutral,27.0,Cúcuta,2026-07-14 22:22:38.627,No se cuales son los tipos de visa,False
3a02e0931aa58f75,5044f351c01f,4,41,Food and shelter from organisations,Neutral,41.0,Other,2026-05-06 18:52:18.317,Quisiera saber si en cucuta me pueden ayudar para lo del salvo conducto,False
3a0f369247c28409,753a1bd5c882,5,50,Services and integration,Neutral,31.0,Medellín,2026-04-30 22:24:16.389,"Si, deseo ayuda",False
3a1603978295ebc2,5d68d7d36dbf,4,40,Health access and registration,Negative,25.0,Medellín,2026-06-20 19:33:23.637,Estoy en Envigado Medellín,False
3a17325ae224f54a,930b60a9ec31,1,10,Biometrics and minors' documents,Neutral,54.0,Medellín,2026-07-02 17:02:37.114,"Me encuentro en caicedo, comuna 8, antioquia,  medellin",False
3a214cb3effca3cc,c802a23c8e42,0,0,Starting a business,Neutral,26.0,Santa Marta,2026-06-13 00:27:18.935,Santa Marta Magdalena,False
3a2882ca650f1bd4,bb994c5bd396,2,20,Family nationality options,Negative,47.0,Medellín,2026-07-15 03:10:23.294,Necesito estar legal acá en Colombia,False
3a2f5a6aafe88a24,78f475e11377,1,10,Biometrics and minors' documents,Neutral,36.0,Cúcuta,2026-07-23 15:25:44.562,y para lo d la visa tenporar,False
3a7739c9456ef1f7,6c911cdfc79b,2,20,Family nationality options,Neutral,28.0,Cúcuta,2026-07-10 15:34:49.262,Sih indicame,False
3a86ed476255e8eb,f8a90db52737,2,20,Family nationality options,Negative,31.0,Santa Marta,2026-06-12 19:00:20.430,"Me dicen acá en migración que no están dando ppt para venezolanos. Que opción tengo entonces, sino tengo pasaporte y no puedo regresar a mi país por termas políticos",False
3ab8658be453171b,bb994c5bd396,2,20,Family nationality options,Neutral,47.0,Medellín,2026-07-15 03:10:23.294,No tengo 47 años,False
3ab89818353ee9ef,40cbebbd504b,3,30,Visas and travel abroad,Neutral,36.0,Medellín,2026-03-26 14:50:21.943,Pero que tipo de visa necesito para la cédula,False
3ad056801b648268,38ca49bafc59,3,31,Expiring permits and renewals,Neutral,47.0,Maicao,2026-05-08 16:44:00.554,Si si me puedes  la inflamación para contactar a estas entidades,False
3aef81da8b3a77a7,cfa7562d8642,4,40,Health access and registration,Neutral,18.0,Bogotá,2026-07-27 13:10:53.139,cali,False
3b16780ed30f5e8c,276a55f67a77,4,40,Health access and registration,Neutral,46.0,Ipiales,2026-05-04 16:24:54.223,Hay alguna organización en calis pasto que nos brinde ayuda de pasajes,False
3b2a8462094d28c5,3599f0b9b4e9,1,10,Biometrics and minors' documents,Neutral,28.0,Riohacha,2026-07-27 19:06:18.821,Quisiera hacer una pregunta,False
3b3793fdfa87d4fe,cfc17091b6cf,3,30,Visas and travel abroad,Neutral,60.0,Medellín,2026-06-18 18:28:18.817,Ya tengo todo estos pasos,False
3b387a72288470f3,674c5db7c145,0,1,Looking for work and training,Negative,50.0,Medellín,2026-07-08 17:26:04.195,Cómo encuentro empleo se me ha hecho muy difícil,False
3b3fc7c3e06f5503,a8bb402a432a,4,40,Health access and registration,Negative,48.0,Bogotá,2026-06-03 16:52:44.085,Y eso es para operarme y me están cobrando 12 millones  de pesos  para poderme  operar  donde no tengo  nada de plata,False
3b450753165048de,a8b6c91e103d,4,40,Health access and registration,Neutral,33.0,Medellín,2026-06-22 18:57:49.212,Samy estoy en Cúcuta q donde puedo dirigirme por ayuda para ser deportado a Venezuela,False
3b52d17916d3cc36,1c6098ca81dd,2,22,Apostilles and birth records,Neutral,51.0,Medellín,2026-05-07 13:49:27.515,Los testigos deben de ser familia,False
3b59fc4ee705a1b4,0cd045787ad8,2,21,Regularising status abroad,Neutral,22.0,Other,2026-05-25 20:02:47.947,¿Que posibilidad hay de que me den algún permiso para poder tener Eps acá en Colombia?.,False
3b5ad8931e57ac0b,7dcca471d88b,4,40,Health access and registration,Neutral,43.0,Cúcuta,2026-07-27 14:43:36.642,En cucuta,False
3b6992446638c548,4e8e74ec90d1,4,40,Health access and registration,Positive,20.0,Cúcuta,2026-07-14 00:02:23.796,Gracias,False
3b6fa38b74f7d2e0,6c99e1a0bd00,4,40,Health access and registration,Positive,30.0,Bogotá,2026-05-13 19:23:30.125,Muchas gracias igualmente,False
3b70c96d63cda702,d881a73f0891,4,41,Food and shelter from organisations,Neutral,22.0,Ipiales,2026-04-30 14:26:26.100,una pregunta samaritano es la misma que pastoral social que está en ipiales,False
3b747bb16f8dcbf7,ae3786c10d54,1,10,Biometrics and minors' documents,Neutral,30.0,Other,2026-04-10 22:43:12.748,"Si tengo el Rumv y mi PPT aprobado pero aún no lo he podido ir a reclamar, me puedo afiliar al sistema de salud en Colombia?",False
3b7c14451fe6f16b,c802a23c8e42,0,0,Starting a business,Neutral,26.0,Santa Marta,2026-06-13 00:27:18.935,Santa Marta,False
3b7f017722e8f23a,7ff12400b9f6,4,40,Health access and registration,Negative,25.0,Medellín,2026-04-27 18:34:12.279,Me encuentro en el terminal,False
3b82e3825ed5177a,e4bb3d69fa67,1,10,Biometrics and minors' documents,Negative,21.0,Barranquilla,2026-07-24 22:50:52.820,Si estoy acá en colombia y se me extravío mi cédula colombiana como hago. Para sacarla Desde acá sin ir a Venezuela,False
3b885f15638bbbd8,ea8450b3cca0,1,10,Biometrics and minors' documents,Neutral,21.0,Medellín,2026-07-11 20:32:10.546,Y donde puedo sacar eso,False
3b9ceac8e06f6ec8,932b8454df7d,1,10,Biometrics and minors' documents,Neutral,32.0,Medellín,2026-04-22 02:16:02.748,Aparte del ppt que otro documento puedo obtener para estar aquí en colombia?,False
3bdb72ad9c5f0dc8,5f11954d95d6,3,30,Visas and travel abroad,Negative,38.0,Medellín,2026-05-29 13:55:35.120,Y que pasa si no puedo abrir mi perfil de saime? Olvidé la clave y no se como recuperarlo.,False
3be5307b37527ca8,b31b4c04a6a6,2,21,Regularising status abroad,Negative,30.0,Cúcuta,2026-07-14 21:39:26.713,"Habrá oportunidad de poder regularizar me en el país de colombia, ya que no tengo documentos legales que me permita asistir en un centro de salud y tratar me con un médico, lo cual, me he sentido mal de los riñones y por no poseer documentos legales no me atienden",False
3be9fab82d359d3e,dc18e6c9c281,4,40,Health access and registration,Neutral,21.0,Medellín,2026-07-08 18:51:24.303,Hola buenas tardes que subsidio puedo resivir en colombia con mi niña discapacitada y yo no trabajo por qué la tengo que cuidar a ella,False
3bec7b2a9fd15bf4,1e01c7d59f5c,2,22,Apostilles and birth records,Neutral,45.0,Medellín,2026-04-21 13:40:07.675,La visa ( V ) es mas conveniente que la ( M ) para vivir en Colombia.?,False
3bed0879449f9c69,cfa7562d8642,4,40,Health access and registration,Neutral,20.0,Bogotá,2026-07-24 14:16:42.336,"pero mi hijo no tiene papeles, si lo puedo llevar al hospital",False
3bfc8e1d7c679fb5,9d7b24a63bc5,2,21,Regularising status abroad,Neutral,30.0,Bogotá,2026-05-25 22:20:59.667,Puedo llenar el formulario de reflujo donde expliqué mi situación actual será la vía correcta,False
3c03a0a9008862f6,acbc06e17a31,4,40,Health access and registration,Neutral,2.0,Medellín,2026-07-04 13:12:59.439,Ok está bien primero que nada ocuparía un hospedaje para descansar. [nombre] dos mujeres dos hombre y una. Niña,True
3c051abca76cfa40,f8568f28e13d,1,11,Brigades and paperwork steps,Neutral,25.0,Cúcuta,2026-07-14 22:53:11.450,Es que me gustaría tener el ppt,False
3c0cf8f005849745,96cae25a3eb7,4,40,Health access and registration,Neutral,30.0,Medellín,2026-07-09 02:24:26.280,Si quiero volver a Venezuela integrante me puede ayudar con el pasaje,False
3c22ce39337ba320,a5b1e565a5b6,4,41,Food and shelter from organisations,Neutral,50.0,Barranquilla,2026-04-22 21:33:13.852,Existen ayudas económicas para los migrantes venezolanos acá en Colombia,False
3c23ac41a9042cba,58e3ec0e8efa,2,20,Family nationality options,Negative,37.0,Medellín,2026-05-06 00:09:31.777,Mi papá no tiene ppt,False
3c34aa4b34a93553,02764a615e66,1,11,Brigades and paperwork steps,Neutral,28.0,Bogotá,2026-03-25 17:17:38.074,Cómo consigo un crédito con PPT,False
3c5be578cb56b471,133cfb98c56c,2,21,Regularising status abroad,Neutral,40.0,Other,2026-06-03 19:28:43.056,Como tengo el permiso de Permanencia,False
3c6cb37c33461a15,877f45c963ca,1,10,Biometrics and minors' documents,Neutral,25.0,Medellín,2026-05-13 16:32:26.481,Quiero acceder a un ppt o a un salvoconducto.,False
3c6d03c8971524b0,2fdebb60b258,1,10,Biometrics and minors' documents,Neutral,56.0,Medellín,2026-06-10 14:24:02.406,Hola,False
3c7f47db62b85fdb,4c7490179e9b,4,40,Health access and registration,Neutral,47.0,Bogotá,2026-05-05 20:10:09.680,Hola si como cambiar la eps de [nombre] para bogota,True
3c87a6b853259b12,453801c9089a,1,10,Biometrics and minors' documents,Positive,45.0,Bogotá,2026-05-25 20:34:02.121,Ok gracias lo mismo de siempre,False
3c9bfcb43e81e1ae,88d62e8e059f,4,41,Food and shelter from organisations,Neutral,20.0,Bogotá,2026-04-23 19:21:03.384,Si por favor,False
3ca09344736090c7,3ef43e2b6b24,1,10,Biometrics and minors' documents,Neutral,17.0,Bogotá,2026-05-25 19:58:01.368,Si sale aprobado pero no sale la dirección,False
3cb0f7d64f324067,2e9e4eccd47e,3,30,Visas and travel abroad,Neutral,36.0,Santa Marta,2026-06-12 18:09:09.054,No tengo permiso de trabajo que puedo hacer para obtener algo que me permita trabajar,False
3cc542c8afab9365,0af1b20e629c,4,41,Food and shelter from organisations,Negative,42.0,Bogotá,2026-04-29 00:36:46.030,Refugios,False
3ccf156ac8d8cbc1,a14634aae815,1,10,Biometrics and minors' documents,Neutral,24.0,Medellín,2026-07-11 22:32:11.590,Necesito la cédula venezolana vigente?,False
3cd40c54f8dad4e7,a290cd939a2a,4,41,Food and shelter from organisations,Neutral,34.0,Cúcuta,2026-07-15 03:11:46.708,Quisiera saber de ONG o red de apoyo que brinden ayudas humanitarias,False
3d2ab6cd77b27e85,77915eb2aee4,2,21,Regularising status abroad,Negative,19.0,Medellín,2026-07-15 17:45:23.359,"estoy irregular en colombia, tengo pasaporte reciente y sin sellar que puedo hacer y que visa puedo optar",False
3d44c7bea31bd4c1,221fa9dcfc72,4,41,Food and shelter from organisations,Neutral,46.0,Bogotá,2026-05-13 19:10:41.434,Gracias quisiera saber si ayudan con alguna ayuda económica.,False
3d5565effb125ee7,e8cd996ab9b0,0,0,Starting a business,Positive,51.0,Santa Marta,2026-06-13 00:41:09.097,Apoyo a emprendimientos,False
3d688dcc23ad5ef6,5f8aae4275b4,2,22,Apostilles and birth records,Neutral,32.0,Other,2026-05-05 19:31:21.369,La nacionalidad por adopción la transmita una por la alcaldía del municipio o ciudad en donde uno esta,False
3d779e787555a605,87f5ad4d1e03,3,30,Visas and travel abroad,Negative,2.0,Other,2026-05-06 17:43:57.425,¿Por que no me han avisado nada del programa del consejo dannes para refugiados?,False
3d8834621f7b9dd6,67137155144d,4,40,Health access and registration,Neutral,32.0,Bogotá,2026-03-26 20:51:28.179,Si necesito informacion de un tramite,False
3d908c30c05f3cd3,626dfbcaff20,1,10,Biometrics and minors' documents,Negative,59.0,Medellín,2026-05-30 14:35:16.654,Ya hice la solicitud pero no me han dado la cita,False
3dbc4594a4ba03b7,2984a7622736,2,21,Regularising status abroad,Neutral,1.0,Cúcuta,2026-05-05 13:34:15.666,Venezolana,False
3dccb52cb93a296d,b6711f708f82,4,40,Health access and registration,Neutral,1.0,Barranquilla,2026-06-13 16:00:53.394,Asistencia humanitaria,False
3dd35e4ef9d92a10,0367a28c51cd,2,21,Regularising status abroad,Negative,33.0,Santa Marta,2026-06-12 18:48:14.471,Estado migratorio,False
3de8ff6ec5733d33,b2a81bc4bdcf,2,20,Family nationality options,Neutral,35.0,Medellín,2026-06-06 11:15:43.866,Q requisitos necesito para algún permiso,False
3df616c9081afff0,f17def181492,3,31,Expiring permits and renewals,Neutral,23.0,Bogotá,2026-05-25 19:49:09.371,Que otro permiso puedo solicitar,False
3df8bb715c57ba94,ef3c1dfce67c,1,10,Biometrics and minors' documents,Neutral,31.0,Medellín,2026-07-08 20:50:22.262,Quisiera saber cómo puedo hacer para apostillar mis documentos,False
3dfc33724d2693fa,41662a74fa3e,4,41,Food and shelter from organisations,Neutral,36.0,Ipiales,2026-04-09 15:45:03.032,Me puedes dar el número de [nombre] contra el hambre,True
3e1339014c819eee,e1e56ec111f7,4,40,Health access and registration,Negative,38.0,Ipiales,2026-05-03 04:28:33.388,Mira a mi hijo tiene discapacidad y estamos en colombia le hicieron una llamada pero el celular lo tenia malo y no le hicieron la encuesta,False
3e1b5adc22efdddf,43f2bfa84b23,4,40,Health access and registration,Positive,25.0,Cali,2026-04-20 11:57:42.795,Buenos días,False
3e2936d4d70bb8fe,ab8260e04552,3,31,Expiring permits and renewals,Neutral,36.0,Medellín,2026-04-27 15:19:58.539,el salvoconducto fue habilitado para laborar ?,False
3e2ab62fcbbea695,d665167a9732,4,41,Food and shelter from organisations,Neutral,45.0,Santa Marta,2026-06-20 02:51:54.710,Venezuela,False
3e2b7f893b428765,2b53dd383709,1,11,Brigades and paperwork steps,Negative,44.0,Bogotá,2026-05-25 19:51:49.701,Ya tengo 8 años en Colombia y no e podido sacar el.ppt,False
3e34003818def160,e0759bd92787,4,40,Health access and registration,Neutral,42.0,Medellín,2026-05-28 23:27:12.767,Colombia [nombre],True
3e8a374687c0ffc1,57bcca8ebb97,5,50,Services and integration,Neutral,56.0,Medellín,2026-06-14 04:08:19.969,[nombre] especial,True
3e8ba9403dbe3719,9c9245ec7777,3,30,Visas and travel abroad,Negative,24.0,Cúcuta,2026-07-17 01:11:00.736,No tengo pasaporte,False
3e9e61dd2e1f75de,5f8aae4275b4,2,22,Apostilles and birth records,Neutral,32.0,Other,2026-05-05 19:31:21.369,Cuales son esos documento que se mencionan en ese articulo,False
3ea6a3b931eaeb5a,f480b4f24ed8,4,40,Health access and registration,Neutral,11.0,Santa Marta,2026-06-12 18:55:54.679,Santa Marta,False
3eb00a91e04cf234,41447e385370,1,10,Biometrics and minors' documents,Neutral,25.0,Cúcuta,2026-07-14 22:14:54.787,Me puedes dar la dirección,False
3eb72ab70c4c31a3,3a57ba4e56f1,4,41,Food and shelter from organisations,Negative,37.0,Riohacha,2026-07-27 20:09:09.768,Porfavor me puedes decir si ahí una ayuda económica para los migrantes estoy desempleada y tengo 3 hijos ami cargo madre soltera,False
3ec53bd7f864e637,5044f351c01f,4,41,Food and shelter from organisations,Negative,41.0,Other,2026-05-06 18:52:18.317,Por que es que es que en integrante a mi me dieron una cita para solicitar el salvo conducto pero yo perdí la cita y no pude volver a ir mas,False
3ed41078c76928cc,719105037cd3,4,40,Health access and registration,Negative,37.0,Maicao,2026-04-10 22:50:42.990,Ayuda inmigtante en bogota,False
3ed53628c85553f5,f34166954f03,2,20,Family nationality options,Negative,22.0,Cúcuta,2026-07-15 02:22:48.639,Estoy irregular saca en Colombia y tengo mi trabajo pero no tengo papeles,False
3ed677af69b0463b,dca09edeb442,1,10,Biometrics and minors' documents,Negative,45.0,Cúcuta,2026-07-10 16:17:42.320,Tengo que tener partida de nacimiento apostillada,False
3eec1980de79d01c,c44634a0d0af,1,10,Biometrics and minors' documents,Neutral,34.0,Bogotá,2026-07-27 16:02:04.043,Yo ya le hice el ppt a mis hijos que son menores de edad estudiantes aquí en Colombia yo estoy aquí antes del 2020 y quiero proceder a legalizarme en este país cómo puedo hacer yo tengo la primera hoja estuve en un operativo no logré hacerme el biométrico,False
3ef7599ebf4f3f8b,6c9e53f7f4ef,3,31,Expiring permits and renewals,Neutral,3.0,Cúcuta,2026-07-15 00:14:26.629,Estoy en Cúcuta,False
3ef8eb84c3e8dc9b,50fdccfb1891,4,41,Food and shelter from organisations,Neutral,33.0,Ipiales,2026-04-12 19:49:46.955,Me gustaria saber donde me podrian atender en Ibagué tolima,False
3efb858c353b53a8,6c911cdfc79b,2,20,Family nationality options,Neutral,28.0,Cúcuta,2026-07-10 15:34:49.262,O un permiso,False
3f097cf8c0381e84,dfed16440fa7,4,41,Food and shelter from organisations,Neutral,40.0,Riohacha,2026-05-28 21:24:04.373,Si tienes más conocidos para comunicarnos,False
3f1fe4eef7577acf,5cef985e56f4,2,22,Apostilles and birth records,Neutral,35.0,Medellín,2026-06-05 12:52:17.165,Cual es la pagina oficial para la informacion del tramite del apostillado,False
3f20e975003ace19,2a099e053dc3,1,10,Biometrics and minors' documents,Negative,38.0,Cúcuta,2026-07-14 21:48:37.532,No gracias,False
3f353afbb3bf2341,29fec7083da2,4,40,Health access and registration,Neutral,39.0,Medellín,2026-07-08 20:35:37.906,Migratoria,False
3f4705f1a260482f,ea19a9b97add,1,10,Biometrics and minors' documents,Neutral,10.0,Other,2026-05-25 21:17:03.385,Yo soy migrante de  Venezuela,False
3f6458d62c85437b,a5a1de8d5d8f,2,20,Family nationality options,Neutral,33.0,Ipiales,2026-03-26 02:33:43.980,Tengo un sobrino que posiblemente irá conmigo el puede hacer control Migratorio en Colombia,False
3f6a07282b72505e,3e6779b22da8,0,1,Looking for work and training,Neutral,42.0,Other,2026-06-13 16:03:45.403,Cuento con mi PPT y me encuentro en Barranquilla,False
3f75c97d9e77d6cb,324389fa1463,4,40,Health access and registration,Neutral,22.0,Medellín,2026-06-03 02:03:35.139,Si dime la dirección,False
3f8a1c4bc0d52041,dd16a0f184e1,4,40,Health access and registration,Neutral,46.0,Medellín,2026-05-21 17:21:46.603,Buenos días estoy en trámites de un salvo conducto con eso me sirve para buscar trabajo eso es como un ppt,False
3f98b032639ed3a1,c4b3d829b70c,2,22,Apostilles and birth records,Neutral,38.0,Medellín,2026-05-07 12:21:36.020,Me puedes ayudar mad,False
3f9b872cbe1226da,536770ec7d01,3,30,Visas and travel abroad,Neutral,35.0,Cúcuta,2026-07-21 13:23:07.377,Como viajar a Portugal con mis hijos,False
3f9fd328f3cb6a1f,434494785677,2,22,Apostilles and birth records,Negative,22.0,Medellín,2026-05-06 15:26:15.683,Es que llegué hace una semana y me dijeron que ya no puedo y no consigo trabajo sin permiso,False
3fa7ae3df05c2e15,7e6d7186811b,2,20,Family nationality options,Neutral,59.0,Other,2026-05-06 11:05:51.456,"Se habla de una nueva forma de regularización a los migrantes venezolanos, que sabes al respecto?",False
3fbb96228c197528,566014fe1472,2,20,Family nationality options,Negative,26.0,Medellín,2026-07-08 16:16:29.847,No gracias,False
3fc1b2d1d3d729cc,29fec7083da2,4,40,Health access and registration,Neutral,39.0,Medellín,2026-07-08 20:35:37.906,Por mi salud,False
3fc45a6877b9cd0e,6c911cdfc79b,2,20,Family nationality options,Neutral,28.0,Cúcuta,2026-07-10 15:34:49.262,Pero yo no tengo apostillada el registro,False
3fc7c211a8b43deb,720fc1e8e8b0,2,21,Regularising status abroad,Negative,37.0,Bogotá,2026-07-21 07:18:58.404,Ya me eh acercado a los super cade pero no me ayudan,False
3fd00772192c887a,38ca49bafc59,3,31,Expiring permits and renewals,Neutral,47.0,Maicao,2026-05-08 16:44:00.554,Y que porcentaje hay de que sea aprobado la condición de refugiados?,False
3fef51f36b8de564,be2290c9b620,4,40,Health access and registration,Negative,30.0,Ipiales,2026-07-01 20:57:20.696,Cm haríamos para que nos ayuden soy una mujer solo con mis 3 hijos son menos de edad los 3,False
40111ef4e571206f,3fc23677ed59,2,21,Regularising status abroad,Neutral,60.0,Other,2026-05-08 13:15:22.365,Como hacerlo,False
4013d479197f7a2d,f088ab89ff01,2,22,Apostilles and birth records,Neutral,25.0,Bogotá,2026-05-13 20:34:46.926,Si deme la dirección,False
401fd97122444e6e,355e39b91f6d,2,21,Regularising status abroad,Neutral,34.0,Santa Marta,2026-06-12 22:26:28.067,Cuál es mi estado como migrante colombiana,False
4026af773ba89b6c,6d2bcdd6f526,4,41,Food and shelter from organisations,Neutral,27.0,Ipiales,2026-06-01 15:57:34.125,En que parte de cali hay refujio para los venezolanos,False
404cde3a4e8d74ba,6cbe5937faf9,2,22,Apostilles and birth records,Neutral,28.0,Soacha,2026-05-26 21:44:48.916,Estoy en Colombia,False
404fabce4ffeda31,2fdebb60b258,1,10,Biometrics and minors' documents,Neutral,56.0,Medellín,2026-06-10 14:24:02.406,Campo Valdés,False
405a1d9799bbd2a9,7646c844148c,2,21,Regularising status abroad,Neutral,18.0,Bogotá,2026-05-13 22:40:51.874,Cómo preparar o hacer mi proceso migratorio para e,False
405f9ac630a0960b,e5edc9cb3a93,2,22,Apostilles and birth records,Neutral,15.0,Other,2026-04-22 17:19:13.923,Soy venezolana mi mamá colombiana cómo puedo obtener la Nacionalidad colombiana,False
4066373dec0d6aab,8a74e17e6243,5,50,Services and integration,Neutral,25.0,Cúcuta,2026-04-22 16:35:47.114,Quisiera informacion para ayuda humanitaria,False
